Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,31427.4291136799
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,103130900000
Puerto Rico,PRI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,40.796
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.338750393788987
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,52.3334307302058
Qatar,QAT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.9112604108311
Qatar,QAT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,52.743868039016
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,90.019094887286
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,52315.6600783117
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,144411363345.27
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.143
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.17885403792064
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.547935587499
Romania,ROU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.8597387185086
Romania,ROU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.9760306829756
Romania,ROU,Trade (% of GDP),NE.TRD.GNFS.ZS,78.0591133789941
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,13047.4566563993
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,251362514349.697
Romania,ROU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,59.197
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.00635163401546
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.7171245814295
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.4028136833178
Russian Federation,RUS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.3729429025777
Russian Federation,RUS,Trade (% of GDP),NE.TRD.GNFS.ZS,45.9669082029127
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10194.44140625
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1493075894362.14
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,69.405
Rwanda,RWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.6621088844446
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.6201592236207
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.74000944211287
Rwanda,RWA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.5887605507274
Rwanda,RWA,Trade (% of GDP),NE.TRD.GNFS.ZS,55.1992588045618
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,773.773260850509
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,10172303393.0612
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,52.594
Samoa,WSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.53628135657337
Samoa,WSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.1223756527207
Samoa,WSM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.95028348464388
Samoa,WSM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,69.4445296454272
Samoa,WSM,Trade (% of GDP),NE.TRD.GNFS.ZS,77.4836007319308
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4042.72275154324
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,868898358.266437
Samoa,WSM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,43.576
San Marino,SMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.0141009169058852
San Marino,SMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.6149220871002
San Marino,SMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,31.4760393748045
San Marino,SMR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.914165932432
San Marino,SMR,Trade (% of GDP),NE.TRD.GNFS.ZS,304.903167744069
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,45321.4892226161
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1541247883.99351
San Marino,SMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.1470498019151
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.0588366873729
Sao Tome and Principe,STP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.855948991907762
Sao Tome and Principe,STP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,75.1246869482543
Sao Tome and Principe,STP,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2155.26586782508
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,471229484.607144
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,39.518
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.96026201716585
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.6187589242865
Saudi Arabia,SAU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.6378878006893
Saudi Arabia,SAU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.1620610001621
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,49.7134711250205
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,20398.0609870951
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,734271183944.989
Saudi Arabia,SAU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,30.654
Senegal,SEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.1487794824433
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.2090411645804
Senegal,SEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.6422445114601
Senegal,SEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,50.524794927837
Senegal,SEN,Trade (% of GDP),NE.TRD.GNFS.ZS,60.0468716137065
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1492.47590293523
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,24530513037.7518
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,38.318
Serbia,SRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.34335002788481
Serbia,SRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.9023559312384
Serbia,SRB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.2839171412207
Serbia,SRB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.855897683586
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,104.719014896836
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,7733.80346893763
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,53356484591.4378
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.167
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.70690200263209
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.7569497037165
Seychelles,SYC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.46358656709377
Seychelles,SYC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.6448357424905
Seychelles,SYC,Trade (% of GDP),NE.TRD.GNFS.ZS,179.292369037084
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,12020.021064317
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1183515314.03478
Seychelles,SYC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,59.4873958863112
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,5.24341034790062
Sierra Leone,SLE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.8849057110218
Sierra Leone,SLE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,30.9833584355299
Sierra Leone,SLE,Trade (% of GDP),NE.TRD.GNFS.ZS,51.5579377492233
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,493.432240551423
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4062906265.7332
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,52.396
Singapore,SGP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.0328901382009906
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3387255685147
Singapore,SGP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.7544078194067
Singapore,SGP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,72.0160052857219
Singapore,SGP,Trade (% of GDP),NE.TRD.GNFS.ZS,332.77382652314
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,61273.9916594455
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,348392090695.217
Singapore,SGP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,70.404
Sint Maarten (Dutch part),SXM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.05670661370813
Sint Maarten (Dutch part),SXM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.24175556083546
Sint Maarten (Dutch part),SXM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,88.3657968159824
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,29223.0696152475
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1236428075.42112
Sint Maarten (Dutch part),SXM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Slovak Republic,SVK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.7292339154311
Slovak Republic,SVK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.1414440565619
Slovak Republic,SVK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.2153038325717
Slovak Republic,SVK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.785544931592
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,168.489236601957
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,19552.0911095911
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,106731482855.496
Slovak Republic,SVK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.656
Slovenia,SVN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.0874707795243
Slovenia,SVN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.2146493515283
Slovenia,SVN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.5279073477898
Slovenia,SVN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.0424667725031
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,146.586292565221
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,25558.4290544506
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,53734526854.2289
Slovenia,SVN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,72.018
Small states,SST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.15217864305788
Small states,SST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.495768043495
Small states,SST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.73634065605115
Small states,SST,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.7732945584852
Small states,SST,Trade (% of GDP),NE.TRD.GNFS.ZS,104.41127667763
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,10704.4072651703
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,453792483117.133
Small states,SST,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,54.8448245501822
Solomon Islands,SLB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.1198383133867
Solomon Islands,SLB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.2449869224063
Solomon Islands,SLB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.68138226202742
Solomon Islands,SLB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.6359673456448
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,60.2203376396925
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2222.46211853173
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1536145814.17007
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,83.24
Somalia,SOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Somalia,SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Somalia,SOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Somalia,SOM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Somalia,SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,76.0092709232087
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,556.578066029269
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,9204140383.17507
Somalia,SOM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,21.693
South Africa,ZAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.58242014439534
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3506497385464
South Africa,ZAF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.7556159990115
South Africa,ZAF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,64.6305348140146
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,50.6868433374929
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,5753.06649433369
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,338291396025.956
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,52.938
South Asia,SAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.0350482043022
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.1870514946076
South Asia,SAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.4878615198235
South Asia,SAS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.2616262510052
South Asia,SAS,Trade (% of GDP),NE.TRD.GNFS.ZS,36.0273034247718
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1853.84590090852
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,3489923527067.67
South Asia,SAS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,25.8163923085283
South Asia (IDA & IBRD),TSA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.0350482043022
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.1870514946076
South Asia (IDA & IBRD),TSA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.4878615198235
South Asia (IDA & IBRD),TSA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.2616262510052
South Asia (IDA & IBRD),TSA,Trade (% of GDP),NE.TRD.GNFS.ZS,36.0273034247718
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1853.84590090852
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,3489923527067.67
South Asia (IDA & IBRD),TSA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,25.8163923085282
South Sudan,SSD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
South Sudan,SSD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
South Sudan,SSD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
South Sudan,SSD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,71.297
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.81150302499531
Spain,ESP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.1367280006434
Spain,ESP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.9910545928991
Spain,ESP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,68.3008194743568
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,60.119480612327
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,26984.2962770279
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1278128867875.49
Spain,ESP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.609
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.23801242188465
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.1902825728303
Sri Lanka,LKA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.25968994103
Sri Lanka,LKA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.7390919268598
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,37.0292890900604
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3852.38909102194
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,84440516486.1099
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,37.614
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.12711701066781
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.13564790373
St. Kitts and Nevis,KNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.07831158709807
St. Kitts and Nevis,KNA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,64.1840762249541
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,18553.6571372598
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,883933333.333333
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.84025854108957
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,10.7430747922438
St. Lucia,LCA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.634810710988
St. Lucia,LCA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,68.1789012003694
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8951.52476578187
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1604444444.44444
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,68.503
St. Martin (French part),MAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
St. Martin (French part),MAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
St. Martin (French part),MAF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
St. Martin (French part),MAF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..
St. Martin (French part),MAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
St. Vincent and the Grenadines,VCT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.59754538481207
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.5969487769539
St. Vincent and the Grenadines,VCT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.70323020540356
St. Vincent and the Grenadines,VCT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,63.3043552373647
St. Vincent and the Grenadines,VCT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,8306.36049307201
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,869111111.111111
St. Vincent and the Grenadines,VCT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,59.325
Sub-Saharan Africa,SSF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.2561210869533
Sub-Saharan Africa,SSF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.238511333863
Sub-Saharan Africa,SSF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.0830396703107
Sub-Saharan Africa,SSF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.215799309677
Sub-Saharan Africa,SSF,Trade (% of GDP),NE.TRD.GNFS.ZS,51.6659128063209
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1490.34966585367
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1715842671714.98
Sub-Saharan Africa,SSF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.1567935921701
Sub-Saharan Africa (excluding high income),SSA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.2668535044487
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.2464368760879
Sub-Saharan Africa (excluding high income),SSA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.0855543603923
Sub-Saharan Africa (excluding high income),SSA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.2044777809505
Sub-Saharan Africa (excluding high income),SSA,Trade (% of GDP),NE.TRD.GNFS.ZS,51.5229995131581
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1489.4490671341
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1714659156400.95
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.15679359217
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.2561210869533
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.238511333863
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.0830396703107
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.215799309677
Sub-Saharan Africa (IDA & IBRD countries),TSS,Trade (% of GDP),NE.TRD.GNFS.ZS,51.6659128063209
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1490.34966585367
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1715842671714.98
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.1567935921701
Sudan,SDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.3208627544265
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3281861554993
Sudan,SDN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Sudan,SDN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.2433523276631
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,9.95514507626151
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,608.33251953125
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,27034593750
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,29.802
